tweet,clean,ingles,sent_TextBlob,sent_Vader,sent_flair
RT @ConElMazoDando: Brasil: Denuncian interferencia de Bolsorano  contra el desarrollo de la vacuna china CoronaVac https://t.co/PO74n3oimB…,RT  Brasil: Denuncian interferencia de Bolsorano  contra el desarrollo de la vacuna china CoronaVac ,RT  Brasil: Denuncian interferencia de Bolsorano  contra el desarrollo de la vacuna china CoronaVac ,0.0,0.0,-0.9986808896064758
"RT @GuajeSalvaje: ¿Debemos gastar cientos de millones en regalar la vacuna a ""países vecinos amigos"", como dice González Laya?
¿Debemos ""co…","RT  ¿Debemos gastar cientos de millones en regalar la vacuna a ""países vecinos amigos"", como dice González Laya?
¿Debemos ""co…","RT  ¿Debemos gastar cientos de millones en regalar la vacuna a ""países vecinos amigos"", como dice González Laya?
¿Debemos ""co…",0.0,0.0,-0.9261965155601501
"RT @bicoraggio: El presidente de #Bolivia @LuchoXBolivia informó que una vez que salga  la vacuna contra el Covid, será totalmente gratuita…","RT  El presidente de   informó que una vez que salga  la vacuna contra el Covid, será totalmente gratuita…","RT  El presidente de   informó que una vez que salga  la vacuna contra el Covid, será totalmente gratuita…",0.0,0.0,0.9525120854377747
RT @lcvelez: United Airlines ya empezó a movilizar la vacuna de Pfizer contra Coronavirus para que sea distribuida una vez reciba aprobació…,RT  United Airlines ya empezó a movilizar la vacuna de Pfizer contra Coronavirus para que sea distribuida una vez reciba aprobació…,RT  United Airlines ya empezó a movilizar la vacuna de Pfizer contra Coronavirus para que sea distribuida una vez reciba aprobació…,0.0,0.4215,-0.9996547698974609
"RT @Ana_Filaxis: ¡Bravooooooooooo!

Vacuna de Pfizer y BioNTech lista para distribuirse en Inglaterra alrededor del 7 de diciembre.

Viva l…","RT  ¡Bravooooooooooo!

Vacuna de Pfizer y BioNTech lista para distribuirse en Inglaterra alrededor del 7 de diciembre.

Viva l…","RT  ¡Bravooooooooooo!

Vacuna de Pfizer y BioNTech lista para distribuirse en Inglaterra alrededor del 7 de diciembre.

Viva l…",0.0,0.0,0.9989401698112488
La primera vacuna que me convence. https://t.co/Gcwres8X2O,La primera vacuna que me convence. ,La primera vacuna que me convence. ,0.0,0.0,0.8115343451499939
RT @El_Universal_Mx: La distribución de la vacuna contra Covid no estará a cargo de la farmacéutica   https://t.co/RO3imvkVzt,RT  La distribución de la vacuna contra Covid no estará a cargo de la farmacéutica   ,RT  La distribución de la vacuna contra Covid no estará a cargo de la farmacéutica   ,0.0,-0.296,-0.6961003541946411
RT @AlertaNews24: 🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,0.0,0.4215,0.7959999442100525
"RT @VTVcanal8: Rusia y farmacéutica de la India acuerdan producir más de 100 millones de dosis al año de la vacuna Sputnik V

#100AñosAviac…","RT  Rusia y farmacéutica de la India acuerdan producir más de 100 millones de dosis al año de la vacuna Sputnik V

","RT  Rusia y farmacéutica de la India acuerdan producir más de 100 millones de dosis al año de la vacuna Sputnik V

",0.0,0.0,0.9940302968025208
RT @AlertaNews24: 🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,0.0,0.4215,0.7959999442100525
"RT @MrReyKing: Aquí la pandemia se va a terminar cuando salga la vacuna, primordialmente porque es un país al 90% de nacos, es muy complica…","RT  Aquí la pandemia se va a terminar cuando salga la vacuna, primordialmente porque es un país al 90% de nacos, es muy complica…","RT  Aquí la pandemia se va a terminar cuando salga la vacuna, primordialmente porque es un país al 90% de nacos, es muy complica…",0.0,0.0,0.9709349274635315
"RT @AEMPSGOB: La Comisión Europea (@EU_Commission) firma el sexto contrato de una #vacuna contra la #COVID19. 💉

✅Compra centralizada inici…","RT  La Comisión Europea (@EU_Commission) firma el sexto contrato de una  contra la  💉

✅Compra centralizada inici…","RT  La Comisión Europea (@EU_Commission) firma el sexto contrato de una  contra la  💉

✅Compra centralizada inici…",0.0,0.0,0.6317733526229858
"La OMS dice que necesita ver los datos de la vacuna rusa y ver que el proceso fue correcto , para poder evaluar la vacuna  https://t.co/iMwnndrgG2","La OMS dice que necesita ver los datos de la vacuna rusa y ver que el proceso fue correcto , para poder evaluar la vacuna  ","La OMS dice que necesita ver los datos de la vacuna rusa y ver que el proceso fue correcto , para poder evaluar la vacuna  ",0.0,0.0,-0.8929809927940369
"#vacuna YO ME PROTEJO Y CUIDO A LOS DEMÁS
#VACUNASOYPROTECCION https://t.co/jVQdbWneg1"," YO ME PROTEJO Y CUIDO A LOS DEMÁS
 "," YO ME PROTEJO Y CUIDO A LOS DEMÁS
 ",0.0,0.0,0.9781977534294128
RT @AlertaNews24: 🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,0.0,0.4215,0.7959999442100525
"RT @CiroGomezL: ""En México el sector salud recibirá la vacuna contra el coronavirus en el segundo semestre del próximo año y el grueso de l…","RT  ""En México el sector salud recibirá la vacuna contra el coronavirus en el segundo semestre del próximo año y el grueso de l…","RT  ""En México el sector salud recibirá la vacuna contra el coronavirus en el segundo semestre del próximo año y el grueso de l…",0.0,0.0,-0.6045377254486084
RT @AlertaNews24: 🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,0.0,0.4215,0.7959999442100525
"RT @CiroGomezL: ""En México el sector salud recibirá la vacuna contra el coronavirus en el segundo semestre del próximo año y el grueso de l…","RT  ""En México el sector salud recibirá la vacuna contra el coronavirus en el segundo semestre del próximo año y el grueso de l…","RT  ""En México el sector salud recibirá la vacuna contra el coronavirus en el segundo semestre del próximo año y el grueso de l…",0.0,0.0,-0.6045377254486084
"Astrazeneca anuncia que su vacuna necesitará un ""estudio adicional"" https://t.co/jjOkYMhAdQ a través de @France24_es","Astrazeneca anuncia que su vacuna necesitará un ""estudio adicional""  a través de ","Astrazeneca anuncia que su vacuna necesitará un ""estudio adicional""  a través de ",0.0,0.0,-0.5279518961906433
RT @Carlanga1969: @elsalvador @ARENAOFICIAL @FMLNoficial Que no se la ponga ella la vacuna @Escobarmarga y que no se preocupe por el pueblo…,RT     Que no se la ponga ella la vacuna  y que no se preocupe por el pueblo…,RT     Que no se la ponga ella la vacuna  y que no se preocupe por el pueblo…,0.0,-0.5267,-0.5620847344398499
RT @jujos007: @martuchi63 Alguien podrá @ a este pe.......rsonaje y decirle que ya esta la solicitud de compra para la vacuna que no busque…,RT   Alguien podrá  a este pe.......rsonaje y decirle que ya esta la solicitud de compra para la vacuna que no busque…,RT   Alguien podrá  a este pe.......rsonaje y decirle que ya esta la solicitud de compra para la vacuna que no busque…,0.0,-0.296,0.9279787540435791
"RT @aguilarcamin: Entre los países que han preordenado la vacuna de AstraZeneca/Oxford,  según el World Economic Forum, no aparece México👇👇…","RT  Entre los países que han preordenado la vacuna de AstraZeneca/Oxford,  según el World Economic Forum, no aparece México👇👇…","RT  Entre los países que han preordenado la vacuna de AstraZeneca/Oxford,  según el World Economic Forum, no aparece México👇👇…",0.2,-0.296,-0.5868505835533142
Atlético nacional no jugará hasta que este la vacuna del covid. Noticia en desarrollo.,Atlético nacional no jugará hasta que este la vacuna del covid. Noticia en desarrollo.,Atlético nacional no jugará hasta que este la vacuna del covid. Noticia en desarrollo.,0.0,-0.296,-0.9998136162757874
RT @A3Noticias: Las jeringuillas especiales con las que se inyectará la vacuna del coronavirus en todo el mundo se están fabricando en Hues…,RT  Las jeringuillas especiales con las que se inyectará la vacuna del coronavirus en todo el mundo se están fabricando en Hues…,RT  Las jeringuillas especiales con las que se inyectará la vacuna del coronavirus en todo el mundo se están fabricando en Hues…,0.0,0.0,0.9695047736167908
"Ya andan distribuyendo la vacuna del Covid en Azcapotzalco e Iztapalapa, amigos. https://t.co/uMXQKSWPqE","Ya andan distribuyendo la vacuna del Covid en Azcapotzalco e Iztapalapa, amigos. ","Ya andan distribuyendo la vacuna del Covid en Azcapotzalco e Iztapalapa, amigos. ",0.0,0.0,0.9991137385368347
@Chelita_NI Estos majes diputados como se llenan la boca diciendo k están con el pueblo y k se desvelan por el pueblo pues k prueben primero la vacuna y si no sirve pues no se pierde nada si ellos se mueren primero pues le harán un favor al país porq muchos se salvarán ., Estos majes diputados como se llenan la boca diciendo k están con el pueblo y k se desvelan por el pueblo pues k prueben primero la vacuna y si no sirve pues no se pierde nada si ellos se mueren primero pues le harán un favor al país porq muchos se salvarán ., Estos majes diputados como se llenan la boca diciendo k están con el pueblo y k se desvelan por el pueblo pues k prueben primero la vacuna y si no sirve pues no se pierde nada si ellos se mueren primero pues le harán un favor al país porq muchos se salvarán .,0.0,-0.1779,-0.8228867650032043
"RT @Villavoalreves: Congreso aprobó en último debate el proyecto de ley con el cual se establece que la vacuna contra el COVID-19, será tot…","RT  Congreso aprobó en último debate el proyecto de ley con el cual se establece que la vacuna contra el COVID-19, será tot…","RT  Congreso aprobó en último debate el proyecto de ley con el cual se establece que la vacuna contra el COVID-19, será tot…",0.0,0.0,-0.960042417049408
RT @FranciscoIgea: Hoy nos han preguntado sobre el reparto de tareas en la próxima campaña de vacunación contra el coronavirus. La respuest…,RT  Hoy nos han preguntado sobre el reparto de tareas en la próxima campaña de vacunación contra el coronavirus. La respuest…,RT  Hoy nos han preguntado sobre el reparto de tareas en la próxima campaña de vacunación contra el coronavirus. La respuest…,0.0,0.0,0.9914448857307434
"RT @LuchayHonorRMCF: Para que la vacuna no se la ponga nadie tiene que fabricarla los nazis, Franco o Mourinho","RT  Para que la vacuna no se la ponga nadie tiene que fabricarla los nazis, Franco o Mourinho","RT  Para que la vacuna no se la ponga nadie tiene que fabricarla los nazis, Franco o Mourinho",0.0,-0.296,-0.6976518630981445
"RT @RicardoAlemanMx: Se los dije! Ayer, cuando @m_ebrard  presumió que en diciembre se aplicaría la vacuna contra Covid-19, dije que venía…","RT  Se los dije! Ayer, cuando   presumió que en diciembre se aplicaría la vacuna contra Covid-19, dije que venía…","RT  Se los dije! Ayer, cuando   presumió que en diciembre se aplicaría la vacuna contra Covid-19, dije que venía…",0.0,0.0,0.9516940116882324
"@elmundoes No han fabricado la vacuna todavía y ya estan regalando las nuestras

QUE ASCO DE GOBIERNO!!!!!!!!"," No han fabricado la vacuna todavía y ya estan regalando las nuestras

QUE ASCO DE GOBIERNO!!!!!!!!"," No han fabricado la vacuna todavía y ya estan regalando las nuestras

QUE ASCO DE GOBIERNO!!!!!!!!",0.0,-0.5216,0.5538977384567261
"@unostuitsahi Ojalá fuera una vacuna, lo de la foto es una verdadera desgracia https://t.co/diS3GH4xzy"," Ojalá fuera una vacuna, lo de la foto es una verdadera desgracia "," Ojalá fuera una vacuna, lo de la foto es una verdadera desgracia ",0.0,0.0,-0.5537844896316528
Corea del Norte intentó hackear la vacuna de Oxford y AstraZeneca https://t.co/UyA2sR47DN,Corea del Norte intentó hackear la vacuna de Oxford y AstraZeneca ,Corea del Norte intentó hackear la vacuna de Oxford y AstraZeneca ,0.0,0.0,-0.9455579519271851
RT @sergioulloa1: Pfizer pedirá la próxima semana permiso de uso de emergencia de su vacuna en Chile. Autorización IPS podría demorar cerca…,RT  Pfizer pedirá la próxima semana permiso de uso de emergencia de su vacuna en Chile. Autorización IPS podría demorar cerca…,RT  Pfizer pedirá la próxima semana permiso de uso de emergencia de su vacuna en Chile. Autorización IPS podría demorar cerca…,0.0,0.0,0.9158802032470703
"RT @HLGatell: Con Emeequis conversé sobre cómo podría organizarse la aplicación de la vacuna contra #COVID19, de acuerdo con recomendacione…",RT  Con Emeequis conversé sobre cómo podría organizarse la aplicación de la vacuna contra  de acuerdo con recomendacione…,RT  Con Emeequis conversé sobre cómo podría organizarse la aplicación de la vacuna contra  de acuerdo con recomendacione…,0.0,0.0,0.9746323227882385
"RT @Fernan16869: @EmpresarioVox Aquí estoy, enseñando a esta gente, como hacer un vacuna!!!
Tengo que hacerlo yo todo..... Donde hay un esp…","RT   Aquí estoy, enseñando a esta gente, como hacer un vacuna!!!
Tengo que hacerlo yo todo..... Donde hay un esp…","RT   Aquí estoy, enseñando a esta gente, como hacer un vacuna!!!
Tengo que hacerlo yo todo..... Donde hay un esp…",0.0,0.0,0.9285240769386292
RT @AlertaNews24: 🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,0.0,0.4215,0.7959999442100525
"RT @OscarFernandoLp: Tenemos rebrote de sarampión, reportes de mayor incidencia de tuberculosis, no hay vacunas contra el papiloma humano n…","RT  Tenemos rebrote de sarampión, reportes de mayor incidencia de tuberculosis, no hay vacunas contra el papiloma humano n…","RT  Tenemos rebrote de sarampión, reportes de mayor incidencia de tuberculosis, no hay vacunas contra el papiloma humano n…",0.0,-0.296,-0.8321162462234497
RT @lcvelez: United Airlines ya empezó a movilizar la vacuna de Pfizer contra Coronavirus para que sea distribuida una vez reciba aprobació…,RT  United Airlines ya empezó a movilizar la vacuna de Pfizer contra Coronavirus para que sea distribuida una vez reciba aprobació…,RT  United Airlines ya empezó a movilizar la vacuna de Pfizer contra Coronavirus para que sea distribuida una vez reciba aprobació…,0.0,0.4215,-0.9996547698974609
RT @AlmeidaPP_: Hoy hemos tenido la oportunidad de visitar el Hospital La Paz acompañando al presidente del Gobierno en su primera visita a…,RT  Hoy hemos tenido la oportunidad de visitar el Hospital La Paz acompañando al presidente del Gobierno en su primera visita a…,RT  Hoy hemos tenido la oportunidad de visitar el Hospital La Paz acompañando al presidente del Gobierno en su primera visita a…,0.0,0.0,0.9858657121658325
"RT @Eldiamantenegro: Ya andan distribuyendo la vacuna del Covid en Azcapotzalco e Iztapalapa, amigos. https://t.co/tkwNJpOONy","RT  Ya andan distribuyendo la vacuna del Covid en Azcapotzalco e Iztapalapa, amigos. ","RT  Ya andan distribuyendo la vacuna del Covid en Azcapotzalco e Iztapalapa, amigos. ",0.0,0.0,0.9988800883293152
"RT @AlertaNews24: 🇬🇧 | URGENTE - CORONAVIRUS: Las primeras dosis de la vacuna llegarán a los hospitales británicos en 10 días, según The gu…","RT  🇬🇧 | URGENTE - CORONAVIRUS: Las primeras dosis de la vacuna llegarán a los hospitales británicos en 10 días, según The gu…","RT  🇬🇧 | URGENTE - CORONAVIRUS: Las primeras dosis de la vacuna llegarán a los hospitales británicos en 10 días, según The gu…",0.0,0.0,-0.5189960598945618
"@JuanMa_Moreno @AndaluciaJunta Si se supone que el que se vacuna está protegido, que necesidad hay de certificarlo? Veo una excusa para privar de libertades a una parte de la población no vacunada, para chantajearla y obligarla a hacerlo. Finalmente la verdad saldrá a la luz y pondrá a cada uno en su lugar...","  Si se supone que el que se vacuna está protegido, que necesidad hay de certificarlo? Veo una excusa para privar de libertades a una parte de la población no vacunada, para chantajearla y obligarla a hacerlo. Finalmente la verdad saldrá a la luz y pondrá a cada uno en su lugar...","  Si se supone que el que se vacuna está protegido, que necesidad hay de certificarlo? Veo una excusa para privar de libertades a una parte de la población no vacunada, para chantajearla y obligarla a hacerlo. Finalmente la verdad saldrá a la luz y pondrá a cada uno en su lugar...",0.0,-0.296,-0.8622163534164429
RT @AlertaNews24: 🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,0.0,0.4215,0.7959999442100525
RT @AlertaNews24: 🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,0.0,0.4215,0.7959999442100525
"RT @Brujaycotilla: Por qué no le pregunta JJ por sus opiniones sobre la vacuna y sibre Covid en lo que parexe experta, muy terraplanista, v…","RT  Por qué no le pregunta JJ por sus opiniones sobre la vacuna y sibre Covid en lo que parexe experta, muy terraplanista, v…","RT  Por qué no le pregunta JJ por sus opiniones sobre la vacuna y sibre Covid en lo que parexe experta, muy terraplanista, v…",0.0,0.1363,0.7708051800727844
"RT @babalawo18: Rusia y farmacéutica de la India acuerdan producir más de 100 millones de dosis al año de la vacuna Sputnik V

#100AñosAvia…","RT  Rusia y farmacéutica de la India acuerdan producir más de 100 millones de dosis al año de la vacuna Sputnik V

","RT  Rusia y farmacéutica de la India acuerdan producir más de 100 millones de dosis al año de la vacuna Sputnik V

",0.0,0.0,0.9940302968025208
"o la san silvestre, tio que de focos de contagio me estoy agobiando que saquen una vacuna ya xfa","o la san silvestre, tio que de focos de contagio me estoy agobiando que saquen una vacuna ya xfa","o la san silvestre, tio que de focos de contagio me estoy agobiando que saquen una vacuna ya xfa",0.0,0.0,0.91213059425354
"me duele un vergo el brazo por la puta vacuna de la influenza de mierda
https://t.co/RcJA7QsN3k","me duele un vergo el brazo por la puta vacuna de la influenza de mierda
","me duele un vergo el brazo por la puta vacuna de la influenza de mierda
",0.0,0.0,-0.9837523698806763
"RT @aguilarcamin: Entre los países que han preordenado la vacuna de AstraZeneca/Oxford,  según el World Economic Forum, no aparece México👇👇…","RT  Entre los países que han preordenado la vacuna de AstraZeneca/Oxford,  según el World Economic Forum, no aparece México👇👇…","RT  Entre los países que han preordenado la vacuna de AstraZeneca/Oxford,  según el World Economic Forum, no aparece México👇👇…",0.2,-0.296,-0.5868505835533142
"RT @diego1903903437: Crece el rumor sobre lo que pasa con la vacuna contra el covid en españa. Te crece otro ano y te queda mirando, tremen…","RT  Crece el rumor sobre lo que pasa con la vacuna contra el covid en españa. Te crece otro ano y te queda mirando, tremen…","RT  Crece el rumor sobre lo que pasa con la vacuna contra el covid en españa. Te crece otro ano y te queda mirando, tremen…",0.0,0.0,-0.5482196807861328
🍁 La vacuna contra la polio y el origen del SIDA... https://t.co/Kabp08D8Eu,🍁 La vacuna contra la polio y el origen del SIDA... ,🍁 La vacuna contra la polio y el origen del SIDA... ,0.0,0.0,-0.8340796828269958
RT @AlertaNews24: 🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,0.0,0.4215,0.7959999442100525
RT @AlertaNews24: 🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,0.0,0.4215,0.7959999442100525
@RofegaRojo Què querrían descubrir? El como NO tiene que hacerse una vacuna?, Què querrían descubrir? El como NO tiene que hacerse una vacuna?, Què querrían descubrir? El como NO tiene que hacerse una vacuna?,0.0,-0.5095,-0.9742279052734375
"#vacuna YO ME PROTEJO Y CUIDO A LOS DEMÁS
#VACUNASOYPROTECCION https://t.co/uQbHXDTIwp"," YO ME PROTEJO Y CUIDO A LOS DEMÁS
 "," YO ME PROTEJO Y CUIDO A LOS DEMÁS
 ",0.0,0.0,0.9781977534294128
RT @Dannyboy1961: No pos en la lista de Las Farmaceuticas no aparece México con solicitudes de compra de Vacuna.. todo lo que diga Loprz Eb…,RT  No pos en la lista de Las Farmaceuticas no aparece México con solicitudes de compra de Vacuna.. todo lo que diga Loprz Eb…,RT  No pos en la lista de Las Farmaceuticas no aparece México con solicitudes de compra de Vacuna.. todo lo que diga Loprz Eb…,0.0,-0.5267,-0.9674184322357178
@nayibbukele la verdad es que hoy sí creo que estoy de acuerdo con esta mujer no se puede poner una vacuna cuando no se saben los efectos secundarios por el momento yo no creo que me ponga esa vacuna, la verdad es que hoy sí creo que estoy de acuerdo con esta mujer no se puede poner una vacuna cuando no se saben los efectos secundarios por el momento yo no creo que me ponga esa vacuna, la verdad es que hoy sí creo que estoy de acuerdo con esta mujer no se puede poner una vacuna cuando no se saben los efectos secundarios por el momento yo no creo que me ponga esa vacuna,0.0,-0.6808,-0.9614344835281372
"@CNNEE Si hay vacuna. Nosotros la llamamos pandemia.

Depende de qué lado de la aguja estés."," Si hay vacuna. Nosotros la llamamos pandemia.

Depende de qué lado de la aguja estés."," Si hay vacuna. Nosotros la llamamos pandemia.

Depende de qué lado de la aguja estés.",0.0,0.0,0.9931532144546509
RT @TPU19J: Ministerio de Salud de #Bolivia anuncia que la distribución y aplicación de la vacuna contra el #COVID19 será totalmente gratui…,RT  Ministerio de Salud de  anuncia que la distribución y aplicación de la vacuna contra el  será totalmente gratui…,RT  Ministerio de Salud de  anuncia que la distribución y aplicación de la vacuna contra el  será totalmente gratui…,0.0,0.0,0.9675102233886719
Para que tener una vacuna https://t.co/vwqvtiZJrn,Para que tener una vacuna ,Para que tener una vacuna ,0.0,0.0,-0.9619731903076172
"AstraZeneca prepara nuevo análisis de vacuna contra COVID-19 tras errores en ensayo.

https://t.co/81wX0YmV9x","AstraZeneca prepara nuevo análisis de vacuna contra COVID-19 tras errores en ensayo.

","AstraZeneca prepara nuevo análisis de vacuna contra COVID-19 tras errores en ensayo.

",0.0,0.0,-0.683061420917511
RT @AlertaNews24: 🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,0.0,0.4215,0.7959999442100525
RT @Cazatalentos: Informáticos norcoreanos hackean AstraZeneca y le roban el 30% de efectividad de su vacuna.,RT  Informáticos norcoreanos hackean AstraZeneca y le roban el 30% de efectividad de su vacuna.,RT  Informáticos norcoreanos hackean AstraZeneca y le roban el 30% de efectividad de su vacuna.,0.0,0.0,-0.9449096918106079
RT @AleMVPL: Tenían que haber aprovechado ayer y probar la vacuna rusa en la fila del funeral (?),RT  Tenían que haber aprovechado ayer y probar la vacuna rusa en la fila del funeral (?),RT  Tenían que haber aprovechado ayer y probar la vacuna rusa en la fila del funeral (?),0.0,-0.3612,-0.6295815110206604
RT @wilivaldoGoyo: La farmacéutica de la #India🇮🇳 Hetero Labs Limited anunció que producirá más de 100 millones de dosis de la vacuna rusa…,RT  La farmacéutica de la  Hetero Labs Limited anunció que producirá más de 100 millones de dosis de la vacuna rusa…,RT  La farmacéutica de la  Hetero Labs Limited anunció que producirá más de 100 millones de dosis de la vacuna rusa…,-0.07142857142857142,-0.2263,0.8592166900634766
@kibudi La segunda oleada y q en el mientras tanto se demore la vacuna., La segunda oleada y q en el mientras tanto se demore la vacuna., La segunda oleada y q en el mientras tanto se demore la vacuna.,0.0,0.0,-0.9174210429191589
"RT @OscarFernandoLp: Tenemos rebrote de sarampión, reportes de mayor incidencia de tuberculosis, no hay vacunas contra el papiloma humano n…","RT  Tenemos rebrote de sarampión, reportes de mayor incidencia de tuberculosis, no hay vacunas contra el papiloma humano n…","RT  Tenemos rebrote de sarampión, reportes de mayor incidencia de tuberculosis, no hay vacunas contra el papiloma humano n…",0.0,-0.296,-0.8321162462234497
RT @Ricardo74496399: Una pregunta muy seria:que prefieres ponerte la vacuna del covid-19 o que te ingresen en el hospital Isabel zendal de…,RT  Una pregunta muy seria:que prefieres ponerte la vacuna del covid-19 o que te ingresen en el hospital Isabel zendal de…,RT  Una pregunta muy seria:que prefieres ponerte la vacuna del covid-19 o que te ingresen en el hospital Isabel zendal de…,0.0,0.0,0.8780899047851562
"RT @Javier_Ruiz2010: @_LauraDiMarco Y la incompetencia del gobierno. Ya demostró, que la gestión es un fracaso. Hay impericia. Y no tienen…","RT   Y la incompetencia del gobierno. Ya demostró, que la gestión es un fracaso. Hay impericia. Y no tienen…","RT   Y la incompetencia del gobierno. Ya demostró, que la gestión es un fracaso. Hay impericia. Y no tienen…",0.0,-0.296,-0.8605308532714844
Amigos ya me va a tocar la vacuna 😅 https://t.co/9sTVsKJcri,Amigos ya me va a tocar la vacuna 😅 ,Amigos ya me va a tocar la vacuna 😅 ,0.0,0.3612,0.7139684557914734
RT @rlatorreortiz: 🔴 | AHORA: Pfizer ingresa documentación al Instituto de Salud Pública para autorizar en Chile el uso de la vacuna contra…,RT  🔴 | AHORA: Pfizer ingresa documentación al Instituto de Salud Pública para autorizar en Chile el uso de la vacuna contra…,RT  🔴 | AHORA: Pfizer ingresa documentación al Instituto de Salud Pública para autorizar en Chile el uso de la vacuna contra…,0.0,0.0,-0.690284013748169
"RT @ABCMundial: #Pfizer  pide autorización sanitaria a México  🇲🇽 para su vacuna contra el Covid-19
@PfizerMx #vacuna #COVID19 
https://t.c…","RT    pide autorización sanitaria a México  🇲🇽 para su vacuna contra el Covid-19
   
","RT    pide autorización sanitaria a México  🇲🇽 para su vacuna contra el Covid-19
   
",0.0,0.0,0.969585657119751
"RT @cosasclarastve: 🗣Margarita del Val, viróloga, inmunóloga e investigadora del Centro de Biología Molecular del CSIC sobre la vacuna: 

“…","RT  🗣Margarita del Val, viróloga, inmunóloga e investigadora del Centro de Biología Molecular del CSIC sobre la vacuna: 

“…","RT  🗣Margarita del Val, viróloga, inmunóloga e investigadora del Centro de Biología Molecular del CSIC sobre la vacuna: 

“…",0.0,0.0,0.9943853616714478
RT @AlertaNews24: 🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,0.0,0.4215,0.7959999442100525
